TF101184,57.894133753599,76,Europe
TF101201,57.7551879743169,55,Europe
TF101203,45.7949431549029,66,Europe
TF101204,62.0413932357395,42,Europe
TF101205,49.9363946176881,70,Europe
TF101211,57.2346678005919,88,Europe
TF101212,42.0376270672129,106,Europe
TF101214,50.6667126253591,81,Europe
TF101215,52.1757537600625,130,Europe
TF101216,52.7557261068303,167,Europe
TF101217,44.1770714687784,92,Europe
TF101218,71.9725020057504,95,Europe
TF101219,45.7514349402126,93,Europe
TF101220,62.5194768679244,57,Europe
TF101221,54.0957503139231,55,Europe
TF101222,55.4035943782001,47,Europe
TF101223,52.4460913802057,80,Europe
TF101224,63.6129133478753,91,Europe
TF101231,53.4724330889689,61,Europe
TF101232,68.1867775112156,87,Europe
TF101233,69.6181702840272,97,Europe
TF101234,51.4895329997787,95,Europe
TF101236,55.7853596267364,73,Europe
TF101237,59.2324538533737,71,Europe
TF101241,53.0569470049182,91,Europe
TF101242,45.8277876107855,74,Europe
TF101501,81.6983740732068,133,Europe
TF101502,69.4832895082242,103,Europe
TF101503,67.9799406561946,107,Europe
TF101504,60.2189805783026,102,Europe
TF101505,59.5001407268606,107,Europe
TF101506,56.3615995588923,98,Europe
TF101507,46.0511644889677,91,Europe
TF101509,45.6677917934575,98,Europe
TF101510,64.8319944356183,296,Europe
TF101511,51.6824065613582,84,Europe
TF101512,46.3271257266539,85,Europe
TF101513,80.0889153919465,113,Europe
TF101514,54.572655099992,90,Europe
TF101515,62.880474033568,98,Europe
TF101516,69.1121147637676,59,Europe
TF101517,54.1491757454836,111,Europe
TF101518,65.6263527434282,104,Europe
TF101519,63.2719180918097,115,Europe
TF101520,57.5334466138916,94,Europe
TF101521,57.6280071061923,94,Europe
TF101522,56.1830458361336,95,Europe
TF101523,43.1446083615168,208,Europe
TF101524,76.9577575104872,132,Europe
TF101525,68.4825619385817,56,Europe
TF101526,50.0068844614536,234,Europe
TF101527,51.9172859126617,125,Europe
TF101528,60.8433885129628,90,Europe
TF101529,63.8671104605251,111,Europe
TF101530,62.2490550703924,105,Europe
TF101531,74.8693036749214,53,Europe
TF101533,61.2074451288808,115,Europe
TF101534,68.9989223115618,161,Europe
TF101535,57.9397436451969,105,Europe
TF102001,76.9766788423715,32,Europe
TF102003,77.4951286816834,115,Europe
TF102005,53.747146276228,186,Europe
TF102011,55.0479432653875,60,Europe
TF102012,70.8513831165405,60,Europe
TF102013,47.8654242130062,89,Europe
TF102014,77.8432328698169,43,Europe
TF102021,60.5138278735341,51,Europe
TF102022,53.3721028846969,56,Europe
TF102032,60.9028860556582,95,Europe
TF102033,59.9626320055035,180,Europe
TF102034,53.9123008082319,91,Europe
TF102035,40.113964648568,92,Europe
TF102041,58.2546847681964,95,Europe
TF102042,54.892665451511,105,Europe
TF102046,49.8217179902755,37,Europe
TF102047,55.9288484923798,35,Europe
TF102048,63.9868574517111,59,Europe
TF103002,70.1670148970233,69,Europe
TF103004,71.1785155571006,34,Europe
TF103005,65.5752442580533,48,Europe
TF103006,61.0361332142606,58,Europe
TF103007,51.9734867280491,94,Europe
TF103008,58.5219330191301,89,Europe
TF103009,45.7745505403274,46,Europe
TF103010,45.2042915656789,83,Europe
TF103011,61.0001151451833,63,Europe
TF103012,47.0192765401608,105,Europe
TF103031,70.2684687532933,88,Europe
TF103032,75.5177367878046,93,Europe
TF103033,51.8710551431007,87,Europe
TF103034,57.6270190725339,95,Europe
TF103035,62.3009492918758,51,Europe
TF103036,73.7277856656515,100,Europe
TF103037,79.8434211448943,110,Europe
TF103038,69.6935357465981,103,Europe
TF103039,76.9146444017299,97,Europe
TF103040,71.5404549853204,101,Europe
TF103041,73.6607085242305,90,Europe
TF103042,75.9786955364179,96,Europe
TF103043,72.1205882652697,101,Europe
TF103044,73.8258078305018,96,Europe
TF103045,77.7995494594847,91,Europe
TF103046,87.3230487711897,85,Europe
TF103047,72.1100079338877,97,Europe
TF103048,49.715357500811,83,Europe
TF103050,60.5705609005377,63,Europe
TF103051,57.3210894440342,98,Europe
TF103052,49.5494707579621,115,Europe
TF103053,63.0776377965126,96,Europe
TF103054,64.0744908477061,104,Europe
TF103055,57.2325895816103,90,Europe
TF105001,62.8357055098617,101,Europe
TF105002,60.867192180653,95,Europe
TF105003,58.0348571213876,86,Europe
TF105004,60.9500395186534,142,Europe
TF105005,57.1924340286874,101,Europe
TF105006,77.5470398433818,42,Europe
TF105007,53.9159530021455,95,Europe
TF105008,50.9464186875485,110,Europe
TF105009,74.8827901333953,51,Europe
TF105010,45.5764197362277,90,Europe
TF105011,65.6552628504209,102,Europe
TF105012,73.5291915209296,163,Europe
TF105013,54.034441152578,83,Europe
TF105014,56.4762422184493,97,Europe
TF105015,64.3225447745184,79,Europe
TF105016,57.2079789657529,112,Europe
TF105017,58.5787431447643,97,Europe
TF105018,39.112516067869,170,Europe
TF105019,65.6996510356603,103,Europe
TF105020,65.2076316894624,113,Europe
TF105021,56.4780822153554,108,Europe
TF105031,54.8064173749655,98,Europe
TF105032,55.5835549230959,170,Europe
TF105033,43.3812388881259,114,Europe
TF105034,75.394311674185,34,Europe
TF105035,56.219774500275,98,Europe
TF105036,33.8028169014084,2,Europe
TF105037,59.7929091507812,110,Europe
TF105041,49.644219697088,43,Europe
TF105043,53.9188983644693,203,Europe
TF105044,77.4105288169031,118,Europe
TF105045,45.9827935538478,94,Europe
TF105046,72.1201153769257,111,Europe
TF105047,65.135401243151,67,Europe
TF105048,50.074980616348,96,Europe
TF105049,39.6599862882742,392,Europe
TF105050,67.0151669393377,98,Europe
TF105051,69.4363734464231,93,Europe
TF105052,68.5975070162575,69,Europe
TF105053,51.2008568250818,158,Europe
TF105054,52.4163833378014,90,Europe
TF105055,59.2403214024836,104,Europe
TF105060,49.9097597184144,40,Europe
TF105061,44.1877264291222,141,Europe
TF105062,60.9974008421991,107,Europe
TF105063,53.3674605908776,102,Europe
TF105064,53.8563775015596,146,Europe
TF105065,57.1496504826668,126,Europe
TF105066,70.4482812206074,58,Europe
TF105067,54.155763071354,99,Europe
TF105068,67.4894788537507,61,Europe
TF105069,82.9505004057344,55,Europe
TF105070,59.4491476618291,46,Europe
TF105071,54.0369914052875,91,Europe
TF105072,62.4220057536423,87,Europe
TF105073,59.1000441924146,83,Europe
TF105074,65.4172157803419,83,Europe
TF105081,57.6743067667052,127,Europe
TF105082,57.7609475466441,119,Europe
TF105083,60.3750733325363,95,Europe
TF105084,56.9183877001052,64,Europe
TF105086,72.1288854714179,35,Europe
TF105089,62.7975072854177,57,Europe
TF105090,35.1613886831903,271,Europe
TF105091,70.3439819462339,67,Europe
TF105093,45.7465455618636,188,Europe
TF105097,64.4343524882539,190,Europe
TF105098,67.132817758615,105,Europe
TF105099,69.8650096107288,45,Europe
TF105101,49.1149215520633,72,Europe
TF105112,73.6937557698443,51,Europe
TF105113,65.0781901534291,127,Europe
TF105114,59.4552571532969,67,Europe
TF105115,49.9662181086224,188,Europe
TF105116,58.1232272180687,90,Europe
TF105117,76.7597364021939,49,Europe
TF105118,54.068032716728,204,Europe
TF105119,54.7950060958469,128,Europe
TF105120,66.4776946937147,46,Europe
TF105121,55.2471984345159,224,Europe
TF105123,49.1374221983452,77,Europe
TF105124,50.8531074220803,58,Europe
TF105125,63.4325654180823,51,Europe
TF105126,49.976304048887,128,Europe
TF105127,58.0263025020779,46,Europe
TF105131,54.3215387457087,161,Europe
TF105132,58.9200251863719,112,Europe
TF105133,52.7754009968898,39,Europe
TF105134,60.6855826069936,97,Europe
TF105137,66.0371136262337,159,Europe
TF105138,58.1905393257291,243,Europe
TF105142,54.7280558849707,228,Europe
TF105143,77.6651394967177,53,Europe
TF105144,64.0852163366467,103,Europe
TF105145,48.3401144294254,217,Europe
TF105152,47.5316535304615,122,Europe
TF105161,49.3179125441393,86,Europe
TF105162,52.2899353678364,114,Europe
TF105163,55.1252937454808,44,Europe
TF105164,57.7637488075971,191,Europe
TF105165,49.3209023536189,130,Europe
TF105166,79.5815548247149,56,Europe
TF105167,62.3774769241667,106,Europe
TF105168,48.2693145285849,99,Europe
TF105169,57.5880036159467,72,Europe
TF105170,54.1031340212518,101,Europe
TF105171,52.1274132507226,78,Europe
TF105172,52.2388408841722,36,Europe
TF105173,76.5277349385603,41,Europe
TF105181,62.7384010702151,359,Europe
TF105182,55.9501466420372,86,Europe
TF105183,60.0891313379691,133,Europe
TF105184,57.7373890199775,76,Europe
TF105185,63.0303596953571,106,Europe
TF105187,48.2213823787676,102,Europe
TF105188,71.7256935092917,37,Europe
TF105192,43.724819233815,183,Europe
TF105194,58.0620209138404,93,Europe
TF105195,59.3615579038778,98,Europe
TF105196,49.5815419998159,97,Europe
TF105197,40.166898170646,214,Europe
TF105198,53.2221458844524,101,Europe
TF105199,43.8058742425648,360,Europe
TF105200,71.6940801254623,52,Europe
TF105201,65.192840157536,108,Europe
TF105203,48.4167403374171,89,Europe
TF105205,42.1163283985033,252,Europe
TF105206,78.8358319174357,98,Europe
TF105207,64.1571503631381,87,Europe
TF105208,65.625249235123,108,Europe
TF105209,58.9858096569463,98,Europe
TF105210,46.1410152271146,284,Europe
TF105212,36.4177382261536,143,Europe
TF105222,54.8474254720998,216,Europe
TF105223,45.5354083477879,384,Europe
TF105225,65.5608840242263,209,Europe
TF105229,60.1699028243822,57,Europe
TF105230,44.3539647227078,90,Europe
TF105231,45.6423817608032,122,Europe
TF105232,37.587276434842,232,Europe
TF105233,66.1884633798033,50,Europe
TF105234,46.4999579380653,53,Europe
TF105235,54.8417552440215,91,Europe
TF105237,44.3831188347446,103,Europe
TF105238,45.8152568534981,95,Europe
TF105241,46.3415046166984,113,Europe
TF105242,56.1225735861591,59,Europe
TF105243,67.8750640040963,53,Europe
TF105246,50.5141833094825,95,Europe
TF105247,48.9425442743121,89,Europe
TF105248,62.2238097468809,56,Europe
TF105249,54.0074116296416,94,Europe
TF105250,55.570977565055,65,Europe
TF105251,57.0838608287149,225,Europe
TF105252,55.8265178401733,70,Europe
TF105253,70.7158788386028,81,Europe
TF105271,51.8396429522191,87,Europe
TF105272,49.3517022676958,228,Europe
TF105273,46.1583961873095,179,Europe
TF105274,65.1997446640021,120,Europe
TF105281,62.0616682093484,143,Europe
TF105282,61.2204141056431,159,Europe
TF105284,48.9931492719861,154,Europe
TF105285,48.1339510855441,381,Europe
TF105287,57.4881112776022,93,Europe
TF105288,64.1228813381218,94,Europe
TF105291,43.2187832512891,24,Europe
TF105292,58.0615214746287,119,Europe
TF105293,75.6026393024336,69,Europe
TF105295,45.1327915631593,83,Europe
TF105296,46.643642421491,270,Europe
TF105297,75.745452378723,27,Europe
TF105301,61.5901748137196,85,Europe
TF105302,43.2160834530759,223,Europe
TF105303,50.9084051559321,217,Europe
TF105306,48.1350356381339,109,Europe
TF105307,50.4121021478849,69,Europe
TF105308,65.8831705430842,89,Europe
TF105311,51.4319802021133,44,Europe
TF105312,50.5149912663038,76,Europe
TF105313,62.3244316478394,61,Europe
TF105316,64.1029267932941,67,Europe
TF105317,35.4550331276742,321,Europe
TF105318,53.4319213589276,230,Europe
TF105319,59.9881040839073,65,Europe
TF105320,41.4196773625068,319,Europe
TF105321,36.6952685634137,388,Europe
TF105322,62.065774341078,83,Europe
TF105323,48.0872236347914,85,Europe
TF105324,55.5389288834086,119,Europe
TF105325,42.0865316621892,216,Europe
TF105327,43.8903113288063,175,Europe
TF105328,36.6172154490182,214,Europe
TF105331,56.5180585514658,162,Europe
TF105332,59.0055573061388,47,Europe
TF105333,44.6785715798077,81,Europe
TF105334,55.3903594345183,269,Europe
TF105335,61.2564805298618,44,Europe
TF105336,72.2796258599809,122,Europe
TF105337,67.2289312117598,160,Europe
TF105339,64.0937688130306,159,Europe
TF105340,62.6891687736678,52,Europe
TF105351,66.192638857739,240,Europe
TF105352,57.814782633504,199,Europe
TF105353,62.9050124619219,73,Europe
TF105354,48.5432364451454,209,Europe
TF105356,44.3318466628861,246,Europe
TF105357,56.8356148243658,81,Europe
TF105361,61.3074439066012,139,Europe
TF105362,57.3420540656316,110,Europe
TF105363,62.8710608993685,141,Europe
TF105373,54.0261091696545,67,Europe
TF105374,62.3946008661279,77,Europe
TF105381,72.6045239281551,59,Europe
TF105382,48.4255491868543,122,Europe
TF105383,62.8084225179049,56,Europe
TF105384,63.2183579164223,31,Europe
TF105385,48.5089537636869,193,Europe
TF105386,43.7014816600282,157,Europe
TF105387,57.7123247462467,175,Europe
TF105388,56.2905339792088,56,Europe
TF105389,58.9432388439237,91,Europe
TF105393,84.0419406549547,57,Europe
TF105394,50.4560357583609,149,Europe
TF105395,52.0493308407494,122,Europe
TF105396,77.7369236305603,88,Europe
TF105397,51.0534618755478,69,Europe
TF105398,54.7485748610881,87,Europe
TF105399,60.1191746902108,150,Europe
TF105401,51.9919520667616,54,Europe
TF105402,43.2234102356061,119,Europe
TF105403,53.1538076296505,69,Europe
TF105404,58.2889243480732,35,Europe
TF105405,66.2389319819338,46,Europe
TF105406,56.4786923325581,51,Europe
TF105407,43.6203155077463,125,Europe
TF105408,59.0138326603898,46,Europe
TF105409,52.2143161648913,75,Europe
TF105411,59.1768942804341,34,Europe
TF105416,64.1404969100769,97,Europe
TF105417,54.7405557441228,239,Europe
TF105418,60.0659787729635,64,Europe
TF105419,52.1549503128451,56,Europe
TF105420,53.4050554563294,62,Europe
TF105421,52.4287655339044,108,Europe
TF105422,73.2368937707276,105,Europe
TF105423,53.8638460974131,104,Europe
TF105424,50.4995259180203,138,Europe
TF105425,73.0636523358947,35,Europe
TF105426,58.2681274124526,51,Europe
TF105427,57.5229480418787,188,Europe
TF105428,48.0576208513383,106,Europe
TF105430,51.9866264310612,95,Europe
TF105431,35.1517996769294,161,Europe
TF105432,66.1364889510964,48,Europe
TF105433,57.2313395508449,65,Europe
TF105441,48.5979162119573,78,Europe
TF105442,48.6645563552914,77,Europe
TF105443,54.2338870524085,70,Europe
TF105444,50.9252345577632,74,Europe
TF105445,60.4420542687045,70,Europe
TF105446,58.5858763315238,101,Europe
TF105447,75.7188498402556,6,Europe
TF105448,85.5074316181572,39,Europe
TF105451,48.1887573884915,136,Europe
TF105454,65.4735022701152,97,Europe
TF105455,48.6559381341259,57,Europe
TF105456,61.3558832751833,45,Europe
TF105461,78.1997183784281,102,Europe
TF105462,70.23100769349,89,Europe
TF105463,66.0486459108225,127,Europe
TF105464,66.7015082887714,152,Europe
TF105465,70.5941351460358,189,Europe
TF105466,60.3160504405844,93,Europe
TF105469,49.5887018417099,96,Europe
TF105470,83.8042843347618,158,Europe
TF105471,61.6630495559957,35,Europe
TF105476,45.8415918454558,101,Europe
TF105477,70.1570942961347,64,Europe
TF105478,52.7020480070469,14,Europe
TF105479,50.4421493105088,124,Europe
TF105481,66.3893067186281,105,Europe
TF105482,51.6344587989618,135,Europe
TF105501,66.0216382153383,128,Europe
TF105502,78.2534125468562,84,Europe
TF105503,72.5492482978435,145,Europe
TF105536,50.4035694859067,106,Europe
TF105537,40.7280066419556,208,Europe
TF105538,56.1350642022792,104,Europe
TF105539,63.3594236007915,94,Europe
TF105540,47.1352048032748,137,Europe
TF105541,73.1022448695578,51,Europe
TF105542,65.4141196212394,55,Europe
TF105543,46.9063577523271,158,Europe
TF105545,44.175854714029,183,Europe
TF105546,46.5975330299237,153,Europe
TF105547,57.7379121555118,31,Europe
TF105548,63.7737780330103,34,Europe
TF105551,85.944539857268,164,Europe
TF105553,74.3452809674051,254,Europe
TF105554,50.3829424819102,125,Europe
TF105555,51.4521407902696,100,Europe
TF105556,65.0377038353323,372,Europe
TF105557,75.3895543836111,240,Europe
TF105558,75.931552207871,110,Europe
TF105559,79.2915303819045,110,Europe
TF105560,58.4170060868196,95,Europe
TF105561,64.1441237768907,63,Europe
TF105562,65.4649669617255,86,Europe
TF105563,77.5715472860675,107,Europe
TF105566,44.2724587470181,357,Europe
TF105567,48.974762899059,105,Europe
TF105568,41.4856269083161,188,Europe
TF105569,63.0545646206614,48,Europe
TF105571,37.1274891838864,193,Europe
TF105572,53.4193500515963,108,Europe
TF105573,43.0998925131968,162,Europe
TF105574,50.5355577990992,227,Europe
TF105601,74.5992600980772,105,Europe
TF105602,61.7608290354906,91,Europe
TF105603,65.137013201641,99,Europe
TF105604,64.8293906625864,85,Europe
TF105605,74.5000436223695,113,Europe
TF105606,62.2262510515139,102,Europe
TF105607,50.0891352533749,84,Europe
TF105609,80.6210535466383,106,Europe
TF105610,73.5906229977764,99,Europe
TF105611,51.5914436592435,94,Europe
TF105612,54.9948646130686,98,Europe
TF105613,86.9013903612064,97,Europe
TF105614,63.5360467523111,90,Europe
TF105615,62.4280306273628,51,Europe
TF105616,66.6353601214386,109,Europe
TF105617,63.5699982305489,93,Europe
TF105618,54.4057582583817,93,Europe
TF105619,56.5925781684656,98,Europe
TF105620,48.6526526387932,89,Europe
TF105621,82.5782319648264,55,Europe
TF105622,50.7251033618575,95,Europe
TF105623,61.6060713175389,92,Europe
TF105624,61.0791710883838,88,Europe
TF105625,58.4653277821676,100,Europe
TF105626,59.4101601006153,84,Europe
TF105627,92.7036470683835,102,Europe
TF105628,51.6454441802755,90,Europe
TF105629,48.5146902671104,77,Europe
TF105630,60.8791498096586,95,Europe
TF105631,66.0915753460011,97,Europe
TF105632,64.7935424127813,92,Europe
TF105633,55.3254212393305,85,Europe
TF105634,48.8269212117799,95,Europe
TF105635,49.3289876683167,73,Europe
TF105636,58.9863397704598,93,Europe
TF105637,65.9470110732721,54,Europe
TF105638,52.4990728596767,196,Europe
TF105639,50.864734481589,98,Europe
TF105640,80.3062352432785,130,Europe
TF105641,71.707433459404,111,Europe
TF105642,67.0265489750404,102,Europe
TF105643,68.7013072224537,104,Europe
TF105644,61.4754144953014,108,Europe
TF105645,71.2446212216412,109,Europe
TF105646,65.6533977257196,102,Europe
TF105647,51.7616458096461,97,Europe
TF105648,81.984397979948,104,Europe
TF105649,72.0466818699112,100,Europe
TF105650,49.7201544972015,156,Europe
TF105651,70.1159464749339,104,Europe
TF105652,41.1390051461814,95,Europe
TF105653,68.4508170685878,96,Europe
TF105654,51.9253001877894,90,Europe
TF105655,62.6455951199024,103,Europe
TF105656,55.0454197415525,96,Europe
TF105657,54.1069431288128,83,Europe
TF105658,70.2532343372123,99,Europe
TF105659,64.9037059015321,100,Europe
TF105660,53.8907178672269,96,Europe
TF105661,82.8325790810921,98,Europe
TF105662,49.3816386214203,96,Europe
TF105664,69.5058479909574,104,Europe
TF105665,62.1377392681562,71,Europe
TF105666,61.3351898997738,85,Europe
TF105667,59.2337429718552,97,Europe
TF105668,59.1821013345072,97,Europe
TF105670,55.7559445848335,102,Europe
TF105671,69.0095888601131,105,Europe
TF105672,81.6292292396557,107,Europe
TF105673,48.2501103628416,89,Europe
TF105674,68.6716184111397,105,Europe
TF105675,62.0927176829833,98,Europe
TF105676,67.3639969430459,103,Europe
TF105677,79.8176786968553,96,Europe
TF105678,55.7412047442471,59,Europe
TF105679,74.3050666189606,145,Europe
TF105680,78.9386231656802,96,Europe
TF105681,61.9911017919424,99,Europe
TF105682,52.6368234165549,99,Europe
TF105683,60.6662046934818,97,Europe
TF105684,67.6253534182312,103,Europe
TF105685,75.6250461326676,99,Europe
TF105686,62.2238102635803,101,Europe
TF105687,66.5100524047191,102,Europe
TF105688,64.619714399082,100,Europe
TF105689,53.0243948859394,92,Europe
TF105690,58.1934496857339,94,Europe
TF105691,64.9911439273157,102,Europe
TF105692,62.0121741355206,126,Europe
TF105693,70.1146096645152,93,Europe
TF105695,72.362840469737,107,Europe
TF105696,63.1163461570942,98,Europe
TF105697,47.5662868255659,64,Europe
TF105698,42.2189517891152,91,Europe
TF105699,55.6591455045031,127,Europe
TF105700,43.3317935534695,81,Europe
TF105701,65.5734321673264,101,Europe
TF105702,51.5241181331226,99,Europe
TF105703,75.5304762895113,98,Europe
TF105704,50.8321845186454,89,Europe
TF105705,63.2302033132865,98,Europe
TF105706,78.7634508743733,94,Europe
TF105707,51.9061547447083,95,Europe
TF105708,40.3015284765712,90,Europe
TF105709,49.8834918869258,86,Europe
TF105710,64.8840322080953,89,Europe
TF105711,64.7237337089872,94,Europe
TF105712,44.2760703916493,86,Europe
TF105713,64.593493272276,100,Europe
TF105714,65.0763218531945,101,Europe
TF105715,49.872847855535,95,Europe
TF105716,38.0003385496389,161,Europe
TF105717,49.6009692126609,102,Europe
TF105718,61.2718205096437,101,Europe
TF105719,58.3864399720267,99,Europe
TF105720,58.3959447604494,137,Europe
TF105721,60.8714344816531,102,Europe
TF105722,48.0215679168903,99,Europe
TF105723,42.0790501375591,101,Europe
TF105724,66.7985707355207,99,Europe
TF105725,47.1419497576551,88,Europe
TF105726,52.5622676167737,92,Europe
TF105727,56.3767679303707,99,Europe
TF105728,57.1938839930605,94,Europe
TF105729,53.8287851923422,85,Europe
TF105730,61.1301996382778,96,Europe
TF105732,75.150733408824,95,Europe
TF105733,68.0300947232742,84,Europe
TF105734,70.8227514578613,112,Europe
TF105736,67.0594216498232,100,Europe
TF105737,68.7865119430057,101,Europe
TF105738,78.3234381203306,104,Europe
TF105739,66.6737266287683,100,Europe
TF105740,61.8266541389446,92,Europe
TF105741,75.3467809011728,101,Europe
TF105742,65.0541590481328,97,Europe
TF105743,69.9928358641113,94,Europe
TF105744,58.4101395437079,99,Europe
TF105745,64.4259268679104,100,Europe
TF105746,61.4134070034815,96,Europe
TF105747,53.9783480343045,97,Europe
TF105748,81.3825761200156,102,Europe
TF105750,47.0416526052196,253,Europe
TF105751,54.7269091996061,101,Europe
TF105752,79.9594062783629,95,Europe
TF105753,69.247087225845,97,Europe
TF105755,48.3874791042675,163,Europe
TF105756,64.6652330817634,106,Europe
TF105757,50.3873760220135,85,Europe
TF105758,60.1949995457704,103,Europe
TF105759,61.4430802234589,93,Europe
TF105760,64.4743244227547,102,Europe
TF105761,46.7185950201106,94,Europe
TF105762,64.8259143614768,94,Europe
TF105763,66.7460790152869,98,Europe
TF105765,58.7514071949894,114,Europe
TF105766,56.594818710073,110,Europe
TF105767,48.9119407261,81,Europe
TF105768,67.5554637883405,49,Europe
TF105769,29.954954954955,3,Europe
TF105770,48.1358636029348,104,Europe
TF105771,29.0761838896371,36,Europe
TF105772,53.366272623678,88,Europe
TF105773,58.1592452438961,32,Europe
TF105775,54.642304345143,113,Europe
TF105776,68.3490748375387,63,Europe
TF105777,61.8608366428117,100,Europe
TF105778,58.5827304772747,93,Europe
TF105779,52.0641008178141,98,Europe
TF105780,57.7515183346278,100,Europe
TF105781,54.6701081960257,73,Europe
TF105783,48.4392053538032,89,Europe
TF105784,53.1348073528353,80,Europe
TF105785,74.0641543518077,105,Europe
TF105786,64.309979155054,121,Europe
TF105788,65.7433537624118,90,Europe
TF105789,59.8454447346465,74,Europe
